Momentum_MeV/c	Charge_pC	ChargeDen_pC/MeV/c	acepAngle_mrad	NrmMmt_MeV/c/T	gap Mmt_MeV/c
5.17301660e+01	1.31400659e-03	6.69149081e-03	8.22607023e+00	2.58005816e+02	0.00000000e+00
5.19265358e+01	1.12536504e-03	5.73084631e-03	8.22723534e+00	2.58985216e+02	0.00000000e+00
5.21229056e+01	1.01652576e-03	5.17658954e-03	8.22840119e+00	2.59964616e+02	0.00000000e+00
5.23192754e+01	1.12035401e-03	5.70532797e-03	8.22956731e+00	2.60944017e+02	0.00000000e+00
5.25156452e+01	1.06525645e-03	5.42474736e-03	8.23073357e+00	2.61923417e+02	0.00000000e+00
5.27120149e+01	9.38803528e-04	4.78079429e-03	8.23191007e+00	2.62902818e+02	0.00000000e+00
5.29083847e+01	1.08333578e-03	5.51681513e-03	8.23279763e+00	2.63882218e+02	0.00000000e+00
5.31047545e+01	1.05910019e-03	5.39339699e-03	8.23393297e+00	2.64861618e+02	0.00000000e+00
5.33011243e+01	1.20673669e-03	6.14522602e-03	8.23510381e+00	2.65841019e+02	0.00000000e+00
5.34974941e+01	8.87524140e-04	4.51965742e-03	8.23629260e+00	2.66820419e+02	0.00000000e+00
5.36938638e+01	8.91533666e-04	4.54007567e-03	8.23719354e+00	2.67799820e+02	0.00000000e+00
5.38902336e+01	9.62508116e-04	4.90150831e-03	8.23832330e+00	2.68779220e+02	0.00000000e+00
5.40866034e+01	1.18561536e-03	6.03766706e-03	8.23924178e+00	2.69758621e+02	0.00000000e+00
5.42829732e+01	1.14321618e-03	5.82175207e-03	8.24036434e+00	2.70738021e+02	0.00000000e+00
5.44793430e+01	1.32836418e-03	6.76460587e-03	8.24129832e+00	2.71717421e+02	0.00000000e+00
5.46757128e+01	1.31340134e-03	6.68840865e-03	8.24240301e+00	2.72696822e+02	0.00000000e+00
5.48720825e+01	1.25052018e-03	6.36819050e-03	8.24337049e+00	2.73676222e+02	0.00000000e+00
5.50684523e+01	1.27599291e-03	6.49790871e-03	8.24421795e+00	2.74655623e+02	0.00000000e+00
5.52648221e+01	1.26729840e-03	6.45363247e-03	8.24531492e+00	2.75635023e+02	0.00000000e+00
5.54611919e+01	1.19600560e-03	6.09057869e-03	8.24630437e+00	2.76614423e+02	0.00000000e+00
5.56575617e+01	1.01192359e-03	5.15315332e-03	8.24717077e+00	2.77593824e+02	0.00000000e+00
5.58539314e+01	1.15669837e-03	5.89040922e-03	8.24803152e+00	2.78573224e+02	0.00000000e+00
5.60503012e+01	1.17534955e-03	5.98538911e-03	8.24909728e+00	2.79552625e+02	0.00000000e+00
5.62466710e+01	1.19688791e-03	6.09507177e-03	8.25012145e+00	2.80532025e+02	0.00000000e+00
5.64430408e+01	1.00974910e-03	5.14207987e-03	8.25098408e+00	2.81511425e+02	0.00000000e+00
5.66394106e+01	1.18324012e-03	6.02557130e-03	8.25186448e+00	2.82490826e+02	0.00000000e+00
5.68357803e+01	8.98564849e-04	4.57588150e-03	8.25274386e+00	2.83470226e+02	0.00000000e+00
5.70321501e+01	9.90993405e-04	5.04656775e-03	8.25362345e+00	2.84449627e+02	0.00000000e+00
5.72285199e+01	1.05229338e-03	5.35873375e-03	8.25450375e+00	2.85429027e+02	0.00000000e+00
5.74248897e+01	1.23316359e-03	6.27980326e-03	8.25538254e+00	2.86408427e+02	0.00000000e+00
5.76212595e+01	1.16573113e-03	5.93640795e-03	8.25628141e+00	2.87387828e+02	0.00000000e+00
5.78176293e+01	1.20206867e-03	6.12145445e-03	8.25703896e+00	2.88367228e+02	0.00000000e+00
5.80139990e+01	1.17384011e-03	5.97770239e-03	8.25770140e+00	2.89346629e+02	0.00000000e+00
5.82103688e+01	1.05844509e-03	5.39006097e-03	8.25860625e+00	2.90326029e+02	0.00000000e+00
5.84067386e+01	1.10528375e-03	5.62858369e-03	8.25950044e+00	2.91305429e+02	0.00000000e+00
5.86031084e+01	1.18274758e-03	6.02306306e-03	8.26029239e+00	2.92284830e+02	0.00000000e+00
5.87994782e+01	8.72287821e-04	4.44206749e-03	8.26092253e+00	2.93264230e+02	0.00000000e+00
5.89958479e+01	9.56745562e-04	4.87216290e-03	8.26184183e+00	2.94243631e+02	0.00000000e+00
5.91922177e+01	1.08026209e-03	5.50116255e-03	8.26265350e+00	2.95223031e+02	0.00000000e+00
5.93885875e+01	9.37354813e-04	4.77341680e-03	8.26327302e+00	2.96202431e+02	0.00000000e+00
5.95849573e+01	1.05611540e-03	5.37819715e-03	8.26418424e+00	2.97181832e+02	0.00000000e+00
5.97813271e+01	1.04378900e-03	5.31542578e-03	8.26501592e+00	2.98161232e+02	0.00000000e+00
5.99776969e+01	9.75785904e-04	4.96912457e-03	8.26562593e+00	2.99140633e+02	0.00000000e+00
6.01740666e+01	1.01250402e-03	5.15610912e-03	8.26651444e+00	3.00120033e+02	0.00000000e+00
6.03704364e+01	1.22833071e-03	6.25519215e-03	8.26728674e+00	3.01099433e+02	0.00000000e+00
6.05668062e+01	1.13572250e-03	5.78359099e-03	8.26799799e+00	3.02078834e+02	0.00000000e+00
6.07631760e+01	1.13834201e-03	5.79693068e-03	8.26867625e+00	3.03058234e+02	0.00000000e+00
6.09595458e+01	8.24358629e-04	4.19799128e-03	8.26934710e+00	3.04037635e+02	0.00000000e+00
6.11559155e+01	1.04154279e-03	5.30398711e-03	8.27003328e+00	3.05017035e+02	0.00000000e+00
6.13522853e+01	1.13724376e-03	5.79133791e-03	8.27074060e+00	3.05996436e+02	0.00000000e+00
6.15486551e+01	1.04482376e-03	5.32069524e-03	8.27145602e+00	3.06975836e+02	0.00000000e+00
6.17450249e+01	1.05484484e-03	5.37172694e-03	8.27217129e+00	3.07955236e+02	0.00000000e+00
6.19413947e+01	9.79236403e-04	4.98669600e-03	8.27287836e+00	3.08934637e+02	0.00000000e+00
6.21377644e+01	9.83081041e-04	5.00627456e-03	8.27356983e+00	3.09914037e+02	0.00000000e+00
6.23341342e+01	9.15608271e-04	4.66267399e-03	8.27424453e+00	3.10893438e+02	0.00000000e+00
6.25305040e+01	1.23090568e-03	6.26830501e-03	8.27490702e+00	3.11872838e+02	0.00000000e+00
6.27268738e+01	9.84047980e-04	5.01119863e-03	8.27555744e+00	3.12852238e+02	0.00000000e+00
6.29232436e+01	9.44935706e-04	4.81202199e-03	8.27619581e+00	3.13831639e+02	0.00000000e+00
6.31196134e+01	1.07978712e-03	5.49874383e-03	8.27682152e+00	3.14811039e+02	0.00000000e+00
6.33159831e+01	8.71674960e-04	4.43894653e-03	8.27743232e+00	3.15790440e+02	0.00000000e+00
6.35123529e+01	1.15035637e-03	5.85811299e-03	8.27802748e+00	3.16769840e+02	0.00000000e+00
6.37087227e+01	1.21768131e-03	6.20096077e-03	8.27861264e+00	3.17749240e+02	0.00000000e+00
6.39050925e+01	7.36486854e-04	3.75051013e-03	8.27919428e+00	3.18728641e+02	0.00000000e+00
6.41014623e+01	7.87346695e-04	4.00951047e-03	8.27977824e+00	3.19708041e+02	0.00000000e+00
6.42978320e+01	1.48932091e-03	7.58426731e-03	8.28036726e+00	3.20687442e+02	0.00000000e+00
6.44942018e+01	1.51346962e-03	7.70724300e-03	8.28095717e+00	3.21666842e+02	0.00000000e+00
6.46905716e+01	1.13715912e-03	5.79090689e-03	8.28154747e+00	3.22646242e+02	0.00000000e+00
6.48869414e+01	1.03901022e-03	5.29109018e-03	8.28213822e+00	3.23625643e+02	0.00000000e+00
6.50833112e+01	1.08139013e-03	5.50690703e-03	8.28272946e+00	3.24605043e+02	0.00000000e+00
6.52796809e+01	1.15094638e-03	5.86111757e-03	8.28332319e+00	3.25584444e+02	0.00000000e+00
6.54760507e+01	9.05410007e-04	4.61074001e-03	8.28392324e+00	3.26563844e+02	0.00000000e+00
6.56724205e+01	1.05987524e-03	5.39734388e-03	8.28452357e+00	3.27543244e+02	0.00000000e+00
6.58687903e+01	9.98053331e-04	5.08251995e-03	8.28511721e+00	3.28522645e+02	0.00000000e+00
6.60651601e+01	1.20835704e-03	6.15347754e-03	8.28569695e+00	3.29502045e+02	0.00000000e+00
6.62615299e+01	1.27502568e-03	6.49298312e-03	8.28625712e+00	3.30481446e+02	0.00000000e+00
6.64578996e+01	9.42016232e-04	4.79715476e-03	8.28679892e+00	3.31460846e+02	0.00000000e+00
6.66542694e+01	1.00627338e-03	5.12438002e-03	8.28732817e+00	3.32440246e+02	0.00000000e+00
6.68506392e+01	1.08069694e-03	5.50337700e-03	8.28785215e+00	3.33419647e+02	0.00000000e+00
6.70470090e+01	9.59872977e-04	4.88808904e-03	8.28837686e+00	3.34399047e+02	0.00000000e+00
6.72433788e+01	9.34335386e-04	4.75804057e-03	8.28890871e+00	3.35378448e+02	0.00000000e+00
6.74397485e+01	1.20810877e-03	6.15221326e-03	8.28944918e+00	3.36357848e+02	0.00000000e+00
6.76361183e+01	1.14791673e-03	5.84568928e-03	8.28999181e+00	3.37337248e+02	0.00000000e+00
6.78324881e+01	9.79928930e-04	4.99022265e-03	8.29052927e+00	3.38316649e+02	0.00000000e+00
6.80288579e+01	1.01298445e-03	5.15855569e-03	8.29105413e+00	3.39296049e+02	0.00000000e+00
6.82252277e+01	8.95680110e-04	4.56119116e-03	8.29156029e+00	3.40275450e+02	0.00000000e+00
6.84215974e+01	7.09572102e-04	3.61344855e-03	8.29204682e+00	3.41254850e+02	0.00000000e+00
6.86179672e+01	7.37931551e-04	3.75786715e-03	8.29251981e+00	3.42234251e+02	0.00000000e+00
6.88143370e+01	6.14895176e-04	3.13131263e-03	8.29298578e+00	3.43213651e+02	0.00000000e+00
6.90107068e+01	6.40868337e-04	3.26357922e-03	8.29345141e+00	3.44193051e+02	0.00000000e+00
6.92070766e+01	1.10496751e-03	5.62697325e-03	8.29392286e+00	3.45172452e+02	0.00000000e+00
6.94034464e+01	9.62775980e-04	4.90287240e-03	8.29440348e+00	3.46151852e+02	0.00000000e+00
6.95998161e+01	9.00079334e-04	4.58359391e-03	8.29488791e+00	3.47131253e+02	0.00000000e+00
6.97961859e+01	6.79731025e-04	3.46148486e-03	8.29536860e+00	3.48110653e+02	0.00000000e+00
6.99925557e+01	8.44898443e-04	4.30258891e-03	8.29583826e+00	3.49090053e+02	0.00000000e+00
7.01889255e+01	9.19510686e-04	4.68254677e-03	8.29628950e+00	3.50069454e+02	0.00000000e+00
7.03852953e+01	8.28023051e-04	4.21665210e-03	8.29671547e+00	3.51048854e+02	0.00000000e+00
7.05816650e+01	9.26154422e-04	4.71637956e-03	8.29712315e+00	3.52028255e+02	0.00000000e+00
7.07780348e+01	8.76098201e-04	4.46147159e-03	8.29752536e+00	3.53007655e+02	0.00000000e+00
7.09744046e+01	9.25424978e-04	4.71266491e-03	8.29793441e+00	3.53987055e+02	0.00000000e+00
7.11707744e+01	9.12787073e-04	4.64830723e-03	8.29836250e+00	3.54966456e+02	0.00000000e+00
7.13671442e+01	1.06568720e-03	5.42694091e-03	8.29881972e+00	3.55945856e+02	0.00000000e+00
7.15635139e+01	9.83050546e-04	5.00611927e-03	8.29929997e+00	3.56925257e+02	0.00000000e+00
7.17598837e+01	1.02532466e-03	5.22139739e-03	8.29978884e+00	3.57904657e+02	0.00000000e+00
7.19562535e+01	1.52059472e-03	7.74352711e-03	8.30027202e+00	3.58884057e+02	0.00000000e+00
7.21526233e+01	1.20741464e-03	6.14867842e-03	8.30073586e+00	3.59863458e+02	0.00000000e+00
7.23489931e+01	1.06137989e-03	5.40500622e-03	8.30117800e+00	3.60842858e+02	0.00000000e+00
7.25453629e+01	1.01325963e-03	5.15995699e-03	8.30160843e+00	3.61822259e+02	0.00000000e+00
7.27417326e+01	9.50165848e-04	4.83865614e-03	8.30202706e+00	3.62801659e+02	0.00000000e+00
7.29381024e+01	1.14435020e-03	5.82752701e-03	8.30243306e+00	3.63781059e+02	0.00000000e+00
7.31344722e+01	1.01673403e-03	5.17765016e-03	8.30282568e+00	3.64760460e+02	0.00000000e+00
7.33308420e+01	8.98155757e-04	4.57379822e-03	8.30320002e+00	3.65739860e+02	0.00000000e+00
7.35272118e+01	1.01918521e-03	5.19013265e-03	8.30355291e+00	3.66719261e+02	0.00000000e+00
7.37235815e+01	1.14513639e-03	5.83153059e-03	8.30389696e+00	3.67698661e+02	0.00000000e+00
7.39199513e+01	1.14813463e-03	5.84679896e-03	8.30424430e+00	3.68678061e+02	0.00000000e+00
7.41163211e+01	1.07096918e-03	5.45383906e-03	8.30460678e+00	3.69657462e+02	0.00000000e+00
7.43126909e+01	8.90823470e-04	4.53645904e-03	8.30499597e+00	3.70636862e+02	0.00000000e+00
7.45090607e+01	1.10940988e-03	5.64959572e-03	8.30541230e+00	3.71616263e+02	0.00000000e+00
7.47054304e+01	1.13616970e-03	5.78586835e-03	8.30584215e+00	3.72595663e+02	0.00000000e+00
7.49018002e+01	2.37153529e-03	1.20768851e-02	8.30627003e+00	3.73575063e+02	0.00000000e+00
7.50981700e+01	2.89725726e-03	1.47540892e-02	8.30668158e+00	3.74554464e+02	0.00000000e+00
7.52945398e+01	4.10331320e-03	2.08958485e-02	8.30706730e+00	3.75533864e+02	0.00000000e+00
7.54909096e+01	3.88941385e-03	1.98065804e-02	8.30743236e+00	3.76513265e+02	0.00000000e+00
7.56872794e+01	3.58521815e-03	1.82574841e-02	8.30778564e+00	3.77492665e+02	0.00000000e+00
7.58836491e+01	2.68638183e-03	1.36802201e-02	8.30813370e+00	3.78472066e+02	0.00000000e+00
7.60800189e+01	3.29703494e-03	1.67899303e-02	8.30848288e+00	3.79451466e+02	0.00000000e+00
7.62763887e+01	2.78166101e-03	1.41654230e-02	8.30883939e+00	3.80430866e+02	0.00000000e+00
7.64727585e+01	3.32965892e-03	1.69560658e-02	8.30920484e+00	3.81410267e+02	0.00000000e+00
7.66691283e+01	3.77061811e-03	1.92016210e-02	8.30957216e+00	3.82389667e+02	0.00000000e+00
7.68654980e+01	3.74359054e-03	1.90639849e-02	8.30993354e+00	3.83369068e+02	0.00000000e+00
7.70618678e+01	3.89800077e-03	1.98503086e-02	8.31028155e+00	3.84348468e+02	0.00000000e+00
7.72582376e+01	3.28028279e-03	1.67046211e-02	8.31060892e+00	3.85327868e+02	0.00000000e+00
7.74546074e+01	3.35709633e-03	1.70957889e-02	8.31091114e+00	3.86307269e+02	0.00000000e+00
7.76509772e+01	3.80788993e-03	1.93914252e-02	8.31119865e+00	3.87286669e+02	0.00000000e+00
7.78473469e+01	3.71293376e-03	1.89078673e-02	8.31148389e+00	3.88266070e+02	0.00000000e+00
7.80437167e+01	3.47957179e-03	1.77194870e-02	8.31177895e+00	3.89245470e+02	0.00000000e+00
7.82400865e+01	3.58014485e-03	1.82316486e-02	8.31209599e+00	3.90224870e+02	0.00000000e+00
7.84364563e+01	3.67314431e-03	1.87052421e-02	8.31244372e+00	3.91204271e+02	0.00000000e+00
7.86328261e+01	3.64314994e-03	1.85524978e-02	8.31281118e+00	3.92183671e+02	0.00000000e+00
7.88291959e+01	3.65418124e-03	1.86086740e-02	8.31318337e+00	3.93163072e+02	0.00000000e+00
7.90255656e+01	3.88952107e-03	1.98071264e-02	8.31354539e+00	3.94142472e+02	0.00000000e+00
7.92219354e+01	3.98346271e-03	2.02855179e-02	8.31388328e+00	3.95121872e+02	0.00000000e+00
7.94183052e+01	3.98173299e-03	2.02767094e-02	8.31419672e+00	3.96101273e+02	0.00000000e+00
7.96146750e+01	3.92391782e-03	1.99822895e-02	8.31449553e+00	3.97080673e+02	0.00000000e+00
7.98110448e+01	3.84773930e-03	1.95943555e-02	8.31478629e+00	3.98060074e+02	0.00000000e+00
8.00074145e+01	3.71279507e-03	1.89071610e-02	8.31507519e+00	3.99039474e+02	0.00000000e+00
8.02037843e+01	3.91282086e-03	1.99257790e-02	8.31536813e+00	4.00018874e+02	0.00000000e+00
8.04001541e+01	3.87880505e-03	1.97525557e-02	8.31566505e+00	4.00998275e+02	0.00000000e+00
8.05965239e+01	3.66470829e-03	1.86622823e-02	8.31596235e+00	4.01977675e+02	0.00000000e+00
8.07928937e+01	3.98407213e-03	2.02886213e-02	8.31626005e+00	4.02957076e+02	0.00000000e+00
8.09892635e+01	3.60263885e-03	1.83461978e-02	8.31655816e+00	4.03936476e+02	0.00000000e+00
8.11856332e+01	3.33534310e-03	1.69850120e-02	8.31685670e+00	4.04915876e+02	0.00000000e+00
8.13820030e+01	3.79435228e-03	1.93224856e-02	8.31715995e+00	4.05895277e+02	0.00000000e+00
8.15783728e+01	4.20160426e-03	2.13963891e-02	8.31746877e+00	4.06874677e+02	0.00000000e+00
8.17747426e+01	3.67410085e-03	1.87101132e-02	8.31777537e+00	4.07854078e+02	0.00000000e+00
8.19711124e+01	3.80267860e-03	1.93648869e-02	8.31807215e+00	4.08833478e+02	0.00000000e+00
8.21674821e+01	3.99913590e-03	2.03653325e-02	8.31835189e+00	4.09812878e+02	0.00000000e+00
8.23638519e+01	4.13984662e-03	2.10818925e-02	8.31860738e+00	4.10792279e+02	0.00000000e+00
8.25602217e+01	3.62989150e-03	1.84849801e-02	8.31884207e+00	4.11771679e+02	0.00000000e+00
8.27565915e+01	3.63860976e-03	1.85293773e-02	8.31906822e+00	4.12751080e+02	0.00000000e+00
8.29529613e+01	4.17646848e-03	2.12683869e-02	8.31929779e+00	4.13730480e+02	0.00000000e+00
8.31493310e+01	3.69136593e-03	1.87980345e-02	8.31954265e+00	4.14709881e+02	0.00000000e+00
8.33457008e+01	4.17551652e-03	2.12635391e-02	8.31981498e+00	4.15689281e+02	0.00000000e+00
8.35420706e+01	4.11834461e-03	2.09723949e-02	8.32011507e+00	4.16668681e+02	0.00000000e+00
8.37384404e+01	4.20494025e-03	2.14133774e-02	8.32042806e+00	4.17648082e+02	0.00000000e+00
8.39348102e+01	3.63629944e-03	1.85176121e-02	8.32073850e+00	4.18627482e+02	0.00000000e+00
8.41311800e+01	3.83981058e-03	1.95539790e-02	8.32103160e+00	4.19606883e+02	0.00000000e+00
8.43275497e+01	3.73210180e-03	1.90054792e-02	8.32129652e+00	4.20586283e+02	0.00000000e+00
8.45239195e+01	3.44399050e-03	1.75382917e-02	8.32154284e+00	4.21565683e+02	0.00000000e+00
8.47202893e+01	3.51379977e-03	1.78937907e-02	8.32177790e+00	4.22545084e+02	0.00000000e+00
8.49166591e+01	3.86765202e-03	1.96957597e-02	8.32200812e+00	4.23524484e+02	0.00000000e+00
8.51130289e+01	4.00764011e-03	2.04086397e-02	8.32223943e+00	4.24503885e+02	0.00000000e+00
8.53093986e+01	3.95945254e-03	2.01632477e-02	8.32247627e+00	4.25483285e+02	0.00000000e+00
8.55057684e+01	4.00257751e-03	2.03828587e-02	8.32271459e+00	4.26462685e+02	0.00000000e+00
8.57021382e+01	3.94851399e-03	2.01075438e-02	8.32295317e+00	4.27442086e+02	0.00000000e+00
8.58985080e+01	4.11937436e-03	2.09776389e-02	8.32319191e+00	4.28421486e+02	0.00000000e+00
8.60948778e+01	4.16792955e-03	2.12249030e-02	8.32343070e+00	4.29400887e+02	0.00000000e+00
8.62912475e+01	4.31309718e-03	2.19641594e-02	8.32366945e+00	4.30380287e+02	0.00000000e+00
8.64876173e+01	4.43796166e-03	2.26000234e-02	8.32390814e+00	4.31359687e+02	0.00000000e+00
8.66839871e+01	4.23015543e-03	2.15417841e-02	8.32414678e+00	4.32339088e+02	0.00000000e+00
8.68803569e+01	4.33510358e-03	2.20762255e-02	8.32438540e+00	4.33318488e+02	0.00000000e+00
8.70767267e+01	3.95881271e-03	2.01599894e-02	8.32462402e+00	4.34297889e+02	0.00000000e+00
8.72730965e+01	3.80144394e-03	1.93585994e-02	8.32486265e+00	4.35277289e+02	0.00000000e+00
8.74694662e+01	3.73041487e-03	1.89968886e-02	8.32510135e+00	4.36256689e+02	0.00000000e+00
8.76658360e+01	3.65040234e-03	1.85894302e-02	8.32534010e+00	4.37236090e+02	0.00000000e+00
8.78622058e+01	3.57715726e-03	1.82164345e-02	8.32557886e+00	4.38215490e+02	0.00000000e+00
8.80585756e+01	3.87693209e-03	1.97430178e-02	8.32581758e+00	4.39194891e+02	0.00000000e+00
8.82549454e+01	4.22354633e-03	2.15081277e-02	8.32605622e+00	4.40174291e+02	0.00000000e+00
8.84513151e+01	4.01779904e-03	2.04603734e-02	8.32629480e+00	4.41153691e+02	0.00000000e+00
8.86476849e+01	3.86297044e-03	1.96719190e-02	8.32653341e+00	4.42133092e+02	0.00000000e+00
8.88440547e+01	3.97198023e-03	2.02270441e-02	8.32677213e+00	4.43112492e+02	0.00000000e+00
8.90404245e+01	3.91886299e-03	1.99565481e-02	8.32701104e+00	4.44091893e+02	0.00000000e+00
8.92367943e+01	4.08790078e-03	2.08173618e-02	8.32725026e+00	4.45071293e+02	0.00000000e+00
8.94331640e+01	3.95844276e-03	2.01581055e-02	8.32749557e+00	4.46050694e+02	0.00000000e+00
8.96295338e+01	4.10679589e-03	2.09135839e-02	8.32774555e+00	4.47030094e+02	0.00000000e+00
8.98259036e+01	4.10690516e-03	2.09141403e-02	8.32799224e+00	4.48009494e+02	0.00000000e+00
9.00222734e+01	4.29784724e-03	2.18865001e-02	8.32822796e+00	4.48988895e+02	0.00000000e+00
9.02186432e+01	3.91358539e-03	1.99296723e-02	8.32844544e+00	4.49968295e+02	0.00000000e+00
9.04150130e+01	3.88713528e-03	1.97949769e-02	8.32864202e+00	4.50947696e+02	0.00000000e+00
9.06113827e+01	4.21502440e-03	2.14647303e-02	8.32882409e+00	4.51927096e+02	0.00000000e+00
9.08077525e+01	3.96813493e-03	2.02074622e-02	8.32899768e+00	4.52906496e+02	0.00000000e+00
9.10041223e+01	4.06229206e-03	2.06869511e-02	8.32916867e+00	4.53885897e+02	0.00000000e+00
9.12004921e+01	4.08107997e-03	2.07826273e-02	8.32934259e+00	4.54865297e+02	0.00000000e+00
9.13968619e+01	3.41491612e-03	1.73902323e-02	8.32951778e+00	4.55844698e+02	0.00000000e+00
9.15932316e+01	3.71871914e-03	1.89373289e-02	8.32968878e+00	4.56824098e+02	0.00000000e+00
9.17896014e+01	4.14477006e-03	2.11069648e-02	8.32986105e+00	4.57803498e+02	0.00000000e+00
9.19859712e+01	3.46175760e-03	1.76287695e-02	8.33004049e+00	4.58782899e+02	0.00000000e+00
9.21823410e+01	3.97424965e-03	2.02386010e-02	8.33023284e+00	4.59762299e+02	0.00000000e+00
9.23787108e+01	3.74345809e-03	1.90633104e-02	8.33044803e+00	4.60741700e+02	0.00000000e+00
9.25750805e+01	4.11316495e-03	2.09460179e-02	8.33069039e+00	4.61721100e+02	0.00000000e+00
9.27714503e+01	4.28070778e-03	2.17992186e-02	8.33094504e+00	4.62700500e+02	0.00000000e+00
9.29678201e+01	4.22996317e-03	2.15408050e-02	8.33119608e+00	4.63679901e+02	0.00000000e+00
9.31641899e+01	3.87549344e-03	1.97356916e-02	8.33142821e+00	4.64659301e+02	0.00000000e+00
9.33605597e+01	3.84519467e-03	1.95813971e-02	8.33163202e+00	4.65638702e+02	0.00000000e+00
9.35569295e+01	3.94079152e-03	2.00682177e-02	8.33181811e+00	4.66618102e+02	0.00000000e+00
9.37532992e+01	4.57288823e-03	2.32871280e-02	8.33199370e+00	4.67597502e+02	0.00000000e+00
9.39496690e+01	4.17415218e-03	2.12565913e-02	8.33216496e+00	4.68576903e+02	0.00000000e+00
9.41460388e+01	4.13641829e-03	2.10644340e-02	8.33233757e+00	4.69556303e+02	0.00000000e+00
9.43424086e+01	3.89930885e-03	1.98569700e-02	8.33251557e+00	4.70535704e+02	0.00000000e+00
9.45387784e+01	3.65563865e-03	1.86160957e-02	8.33269474e+00	4.71515104e+02	0.00000000e+00
9.47351481e+01	3.56385638e-03	1.81487006e-02	8.33287411e+00	4.72494504e+02	0.00000000e+00
9.49315179e+01	3.80749895e-03	1.93894342e-02	8.33305360e+00	4.73473905e+02	0.00000000e+00
9.51278877e+01	3.84103317e-03	1.95602050e-02	8.33323313e+00	4.74453305e+02	0.00000000e+00
9.53242575e+01	3.97142454e-03	2.02242143e-02	8.33341264e+00	4.75432706e+02	0.00000000e+00
9.55206273e+01	3.61556329e-03	1.84120146e-02	8.33359211e+00	4.76412106e+02	0.00000000e+00
9.57169970e+01	3.60647586e-03	1.83657375e-02	8.33377155e+00	4.77391506e+02	0.00000000e+00
9.59133668e+01	4.27970427e-03	2.17941083e-02	8.33395094e+00	4.78370907e+02	0.00000000e+00
9.61097366e+01	4.11442071e-03	2.09524127e-02	8.33413027e+00	4.79350307e+02	0.00000000e+00
9.63061064e+01	3.92538982e-03	1.99897856e-02	8.33430952e+00	4.80329708e+02	0.00000000e+00
9.65024762e+01	3.94467616e-03	2.00879999e-02	8.33448873e+00	4.81309108e+02	0.00000000e+00
9.66988460e+01	3.83210106e-03	1.95147188e-02	8.33466799e+00	4.82288509e+02	0.00000000e+00
9.68952157e+01	3.53778258e-03	1.80159216e-02	8.33484738e+00	4.83267909e+02	0.00000000e+00
9.70915855e+01	3.53676787e-03	1.80107542e-02	8.33502700e+00	4.84247309e+02	0.00000000e+00
9.72879553e+01	3.63660089e-03	1.85191472e-02	8.33520733e+00	4.85226710e+02	0.00000000e+00
9.74843251e+01	3.97448727e-03	2.02398110e-02	8.33539511e+00	4.86206110e+02	0.00000000e+00
9.76806949e+01	4.17479332e-03	2.12598563e-02	8.33558647e+00	4.87185511e+02	0.00000000e+00
9.78770646e+01	3.82385931e-03	1.94727482e-02	8.33577306e+00	4.88164911e+02	0.00000000e+00
9.80734344e+01	3.56999968e-03	1.81799850e-02	8.33594637e+00	4.89144311e+02	0.00000000e+00
9.82698042e+01	3.91856714e-03	1.99550415e-02	8.33609911e+00	4.90123712e+02	0.00000000e+00
9.84661740e+01	3.92385742e-03	1.99819819e-02	8.33622768e+00	4.91103112e+02	0.00000000e+00
9.86625438e+01	4.01936362e-03	2.04683409e-02	8.33634050e+00	4.92082513e+02	0.00000000e+00
9.88589135e+01	4.21538617e-03	2.14665726e-02	8.33644899e+00	4.93061913e+02	0.00000000e+00
9.90552833e+01	3.61358010e-03	1.84019154e-02	8.33656385e+00	4.94041313e+02	0.00000000e+00
9.92516531e+01	3.91316905e-03	1.99275521e-02	8.33669563e+00	4.95020714e+02	0.00000000e+00
9.94480229e+01	3.71398700e-03	1.89132308e-02	8.33685441e+00	4.96000114e+02	0.00000000e+00
9.96443927e+01	3.59161857e-03	1.82900778e-02	8.33703524e+00	4.96979515e+02	0.00000000e+00
9.98407625e+01	3.59243319e-03	1.82942262e-02	8.33722648e+00	4.97958915e+02	0.00000000e+00
1.00037132e+02	3.91324454e-03	1.99279366e-02	8.33741679e+00	4.98938315e+02	0.00000000e+00
1.00233502e+02	3.90399131e-03	1.98808151e-02	8.33759494e+00	4.99917716e+02	0.00000000e+00
1.00429872e+02	3.73639228e-03	1.90273282e-02	8.33775862e+00	5.00897116e+02	0.00000000e+00
1.00626242e+02	4.21715419e-03	2.14755761e-02	8.33791648e+00	5.01876517e+02	0.00000000e+00
1.00822611e+02	4.07974145e-03	2.07758109e-02	8.33806968e+00	5.02855917e+02	0.00000000e+00
1.01018981e+02	3.75637300e-03	1.91290787e-02	8.33821924e+00	5.03835317e+02	0.00000000e+00
1.01215351e+02	3.98739661e-03	2.03055510e-02	8.33836613e+00	5.04814718e+02	0.00000000e+00
1.01411721e+02	3.70430663e-03	1.88639342e-02	8.33851132e+00	5.05794118e+02	0.00000000e+00
1.01608090e+02	3.25124607e-03	1.65567536e-02	8.33865573e+00	5.06773519e+02	0.00000000e+00
1.01804460e+02	3.60184885e-03	1.83421748e-02	8.33880028e+00	5.07752919e+02	0.00000000e+00
1.02000830e+02	3.80845886e-03	1.93943225e-02	8.33894584e+00	5.08732319e+02	0.00000000e+00
