momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	x[mm](rms,b)	xp[mm](rms,b)	y[mm](rms,b)	yp[mm](rms,b)	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	x[mm](fwhm,b)	xp[mm](fwhm,b)	y[mm](fwhm,b)	yp[mm](fwhm,b)	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
1.466666666667e+02	1.466675568459e+02	1.461565577859e+02	2.870211871738e+02	9.999939306329e-01	1.158900605997e+01	2.357568607009e-01	4.892096138784e-01	3.503267689862e+01	-2.862579063711e+00	-5.498713612022e+01	5.005060599679e-01	4.093737869536e-01	3.641169262527e-01	1.000000000000e+00	1.674915125342e+00	-3.205219363229e-01	-3.865475316790e+01	-5.615475316790e+01	1.212438307375e+01	1.000036233437e+00	1.246296883058e-01	1.749904647726e-01	1.158900605997e+01	1.171363574827e+01	1.188862621305e+01	9.822548475280e-01	1.382184067463e+00	-7.918267481507e-01	3.286063528438e-01	-5.918557341139e-02	3.692085345802e-03	9.625970416907e-01	1.069744283819e+00	-5.524210546200e-01	2.213522254125e-01	-3.926522887089e-02	2.430479779882e-03	0.000000000000e+00	0.000000000000e+00	1.912680661268e-03	0.000000000000e+00	0.000000000000e+00	7.021861404355e-04	0.59335	4.3281	2.8477	6.0946	2.1986	0.10097	1.2232	0.10088	0.26988	2.3282	0.20823	0.77946	9.0027	6.0906	12.8086	2.789	0.20401	2.4738	0.20265	0.27948	2.4621	2.8351	-0.023337	0.00022781
1.513333333333e+02	1.513341960623e+02	1.508231970023e+02	2.961535703457e+02	9.999942991804e-01	1.158876580772e+01	2.391764313341e-01	5.047509329868e-01	3.450343769238e+01	-2.851651603390e+00	-5.551688814273e+01	5.002658077237e-01	4.177738916313e-01	3.690974602971e-01	1.000000000000e+00	1.660020218970e+00	-3.116899541045e-01	-3.916337621099e+01	-5.666337621099e+01	1.213240253970e+01	1.000084657753e+00	1.266263451883e-01	1.778339554566e-01	1.158876580772e+01	1.171539215291e+01	1.189322610837e+01	9.905555927991e-01	1.372984534779e+00	-7.858060887742e-01	3.268282778147e-01	-5.894704754579e-02	3.680076445689e-03	9.588819520035e-01	1.073476350769e+00	-5.547937530445e-01	2.219897425672e-01	-3.933861855642e-02	2.433389607710e-03	0.000000000000e+00	0.000000000000e+00	1.897341796480e-03	0.000000000000e+00	0.000000000000e+00	7.038892864481e-04	0.56207	4.175	2.855	6.0167	2.1951	0.099421	1.2334	0.10164	0.25605	2.3148	0.19899	0.75955	8.9113	5.9861	12.4973	2.8636	0.20022	2.4665	0.20425	0.26524	2.427	2.7209	-0.0062859	-0.00095001
1.560000000000e+02	1.560008369210e+02	1.554898378610e+02	3.052859567314e+02	9.999946351508e-01	1.158901428589e+01	2.420438459552e-01	5.203329357375e-01	3.399739015443e+01	-2.840360258723e+00	-5.602059078632e+01	5.005142858946e-01	4.257376356813e-01	3.741937897261e-01	1.000000000000e+00	1.645602138140e+00	-3.030092977737e-01	-3.964979991623e+01	-5.714979991623e+01	1.214030621027e+01	1.000051991273e+00	1.281329235798e-01	1.811151548442e-01	1.158901428589e+01	1.171714720947e+01	1.189826236432e+01	9.811305119457e-01	1.383338859750e+00	-7.925942091882e-01	3.288365466889e-01	-5.921344732471e-02	3.693134815797e-03	9.632245031682e-01	1.068920156913e+00	-5.521620386458e-01	2.213528042775e-01	-3.928527116844e-02	2.432965356208e-03	0.000000000000e+00	0.000000000000e+00	1.894232214018e-03	0.000000000000e+00	0.000000000000e+00	7.050423524694e-04	0.54678	4.0749	2.7543	5.724	2.2203	0.099215	1.1966	0.098553	0.24626	2.3018	0.19099	0.68439	8.7434	5.8953	12.362	2.7115	0.20306	2.4361	0.20036	0.2524	2.42	2.3258	-0.02002	-0.00028998
1.606666666667e+02	1.606674792788e+02	1.601564802188e+02	3.144183460511e+02	9.999949422735e-01	1.158877555855e+01	2.453943719415e-01	5.358585740099e-01	3.351288538352e+01	-2.828988576465e+00	-5.650284668281e+01	5.002755585526e-01	4.337953001530e-01	3.789009282115e-01	1.000000000000e+00	1.631007176670e+00	-2.944724522685e-01	-4.011560345324e+01	-5.761560345324e+01	1.214809907179e+01	1.000126411977e+00	1.301254893403e-01	1.838036519539e-01	1.158877555855e+01	1.171890104789e+01	1.190270469985e+01	9.894624609819e-01	1.374132473282e+00	-7.864918176172e-01	3.269871167052e-01	-5.895638491960e-02	3.679652343434e-03	9.594721153651e-01	1.072718911373e+00	-5.544318308728e-01	2.218548750006e-01	-3.931942630623e-02	2.432626119152e-03	0.000000000000e+00	0.000000000000e+00	1.877376310474e-03	0.000000000000e+00	0.000000000000e+00	7.061708475311e-04	0.53093	4.0216	2.793	5.7212	2.2561	0.099442	1.2174	0.10018	0.23533	2.2942	0.18064	0.633	8.4703	5.874	12.0923	2.6315	0.20443	2.4875	0.2068	0.24055	2.3614	2.2354	-0.01466	-0.00034453
1.653333333333e+02	1.653341230090e+02	1.648231239490e+02	3.235507380561e+02	9.999952237588e-01	1.158878543092e+01	2.484346211162e-01	5.514269194898e-01	3.304845456162e+01	-2.818888927668e+00	-5.696562019540e+01	5.002854309200e-01	4.411491260807e-01	3.832145049645e-01	1.000000000000e+00	1.617198714338e+00	-2.860728025808e-01	-4.056219016086e+01	-5.806219016086e+01	1.215578549504e+01	1.000119177904e+00	1.316283621377e-01	1.869370808615e-01	1.158878543092e+01	1.172041379306e+01	1.190735087392e+01	9.887510374363e-01	1.374935031486e+00	-7.870027976376e-01	3.270898959466e-01	-5.895512201217e-02	3.678423528355e-03	9.599404469576e-01	1.072143837290e+00	-5.542066029901e-01	2.218172287871e-01	-3.932095100575e-02	2.433204852715e-03	0.000000000000e+00	0.000000000000e+00	1.870131776846e-03	0.000000000000e+00	0.000000000000e+00	7.075729374330e-04	0.51633	3.9545	2.7877	5.6324	2.2868	0.099506	1.2259	0.10084	0.22579	2.274	0.17225	0.6205	8.4806	5.8767	11.8622	2.7954	0.2067	2.4064	0.19875	0.22198	2.4421	2.2006	-0.011966	-0.0012532
1.700000000000e+02	1.700007679984e+02	1.694897689384e+02	3.326831325255e+02	9.999954823829e-01	1.158904259981e+01	2.512130593213e-01	5.669595610431e-01	3.260273528459e+01	-2.810073579425e+00	-5.740671594989e+01	5.005425998101e-01	4.488431929508e-01	3.881301336295e-01	1.000000000000e+00	1.603193498034e+00	-2.778038840582e-01	-4.099085390370e+01	-5.849085390370e+01	1.216336986637e+01	1.000175322546e+00	1.331226664779e-01	1.899915407611e-01	1.158904259981e+01	1.172216526629e+01	1.191215680705e+01	9.791382074826e-01	1.385648603416e+00	-7.936685977352e-01	3.288394426949e-01	-5.914277620755e-02	3.684782245583e-03	9.638726117366e-01	1.068022875676e+00	-5.516792168892e-01	2.211021372132e-01	-3.923528915778e-02	2.429812297243e-03	0.000000000000e+00	0.000000000000e+00	1.860270829017e-03	0.000000000000e+00	0.000000000000e+00	7.075589358650e-04	0.50908	3.9199	2.7662	5.5174	2.3317	0.1002	1.2183	0.10015	0.21833	2.2706	0.17145	0.62772	8.2576	5.8184	11.5019	2.7356	0.20402	2.4521	0.20221	0.22946	2.3728	2.0742	-0.017058	-0.00061016
1.750000000000e+02	1.750007460557e+02	1.744897469957e+02	3.424678433962e+02	9.999957368429e-01	1.158881004189e+01	2.546746261943e-01	5.835748422113e-01	3.214457958868e+01	-2.801861231524e+00	-5.786342346567e+01	5.003100418887e-01	4.572876935669e-01	3.931130673726e-01	1.000000000000e+00	1.588603956569e+00	-2.690831220552e-01	-4.143154689806e+01	-5.893154689806e+01	1.217138693263e+01	1.000278155215e+00	1.351104448407e-01	1.927918197035e-01	1.158881004189e+01	1.172392048673e+01	1.191671230643e+01	9.873264029052e-01	1.376661179358e+00	-7.875936178185e-01	3.269167200706e-01	-5.885894192603e-02	3.668868885427e-03	9.602066763961e-01	1.071744812752e+00	-5.539005612434e-01	2.215907419387e-01	-3.926677266644e-02	2.429258617769e-03	0.000000000000e+00	0.000000000000e+00	1.840987009044e-03	0.000000000000e+00	0.000000000000e+00	7.082178320848e-04	0.50456	3.9542	2.7064	5.3226	2.429	0.10299	1.1975	0.09835	0.20772	2.2601	0.1599	0.59976	8.0669	5.7683	11.4606	2.7984	0.20661	2.4328	0.19967	0.21432	2.3711	2.0414	-0.010312	-0.00090952
1.800000000000e+02	1.800007253320e+02	1.794897262720e+02	3.522525566524e+02	9.999959703941e-01	1.158906957155e+01	2.575899114947e-01	6.002180814195e-01	3.170515126508e+01	-2.794782164931e+00	-5.830299847538e+01	5.005695715471e-01	4.647941834245e-01	3.977042719298e-01	1.000000000000e+00	1.574145645449e+00	-2.604993499977e-01	-4.185429305196e+01	-5.935429305196e+01	1.217929572807e+01	1.000328697091e+00	1.366048561717e-01	1.960313888566e-01	1.158906957155e+01	1.172567442772e+01	1.192170581658e+01	9.776356595034e-01	1.387448626055e+00	-7.943496899102e-01	3.287135915382e-01	-5.905672193016e-02	3.675960176583e-03	9.640736827245e-01	1.067817890596e+00	-5.515515796437e-01	2.209709356715e-01	-3.920193847670e-02	2.427402208439e-03	0.000000000000e+00	0.000000000000e+00	1.831496388048e-03	0.000000000000e+00	0.000000000000e+00	7.080893600063e-04	0.47608	3.7597	2.714	5.2683	2.3744	0.099361	1.2004	0.09856	0.2005	2.2608	0.15592	0.56821	7.946	5.7569	11.1183	2.8566	0.20267	2.4798	0.20301	0.19891	2.3215	1.9377	-0.009699	-0.00062184
1.850000000000e+02	1.850007057285e+02	1.844897066685e+02	3.620372721008e+02	9.999961852660e-01	1.158908849964e+01	2.607104960095e-01	6.168582768877e-01	3.128320991924e+01	-2.788671655530e+00	-5.872316586348e+01	5.005884996372e-01	4.731099570328e-01	4.028994610233e-01	1.000000000000e+00	1.560144242777e+00	-2.520463807995e-01	-4.226027727784e+01	-5.976027727784e+01	1.218710053898e+01	1.000381447794e+00	1.380986705337e-01	1.992028727962e-01	1.158908849964e+01	1.172718717017e+01	1.192639004297e+01	9.766858559302e-01	1.388406013003e+00	-7.948725412377e-01	3.288570671040e-01	-5.907745234723e-02	3.677229359973e-03	9.643342742429e-01	1.067518270401e+00	-5.514122424680e-01	2.208923984495e-01	-3.918297717517e-02	2.425960090587e-03	0.000000000000e+00	0.000000000000e+00	1.820794004384e-03	0.000000000000e+00	0.000000000000e+00	7.083712664980e-04	0.46964	3.741	2.716	5.2037	2.4362	0.10068	1.2059	0.098948	0.19277	2.2522	0.14906	0.55156	7.7626	5.758	10.9672	2.8668	0.20571	2.4951	0.20419	0.19239	2.3077	1.8415	-0.012729	-0.00079435
1.900000000000e+02	1.900006871568e+02	1.894896880968e+02	3.718219895683e+02	9.999963833986e-01	1.158884477957e+01	2.640545209446e-01	6.335052835480e-01	3.087761454906e+01	-2.783433726164e+00	-5.912813704099e+01	5.003447795700e-01	4.812490623075e-01	4.076945413628e-01	1.000000000000e+00	1.546260890080e+00	-2.437183812028e-01	-4.265059049506e+01	-6.015059049506e+01	1.219480545864e+01	1.000420671043e+00	1.400940532368e-01	2.018121048856e-01	1.158884477957e+01	1.172893883281e+01	1.193075093769e+01	9.852955265896e-01	1.378877566789e+00	-7.886390398781e-01	3.270032822334e-01	-5.882538117578e-02	3.664300169108e-03	9.608057146155e-01	1.071080642880e+00	-5.535916024013e-01	2.214027761550e-01	-3.922254861553e-02	2.426072338713e-03	0.000000000000e+00	0.000000000000e+00	1.807923149734e-03	0.000000000000e+00	0.000000000000e+00	7.090364493838e-04	0.44192	3.6112	2.6809	5.0689	2.4182	0.098706	1.2007	0.098453	0.18274	2.2328	0.14318	0.53128	7.796	5.8148	10.8987	2.816	0.20234	2.4707	0.20131	0.18866	2.3535	1.7234	-0.0074251	-0.001268
1.950000000000e+02	1.950006695374e+02	1.944896704774e+02	3.816067088996e+02	9.999965664866e-01	1.158909486146e+01	2.668570995316e-01	6.501760346600e-01	3.048736862953e+01	-2.778943064849e+00	-5.951881690904e+01	5.005948614594e-01	4.884432437688e-01	4.120861442372e-01	1.000000000000e+00	1.532488684293e+00	-2.355104540269e-01	-4.302617870216e+01	-6.052617870216e+01	1.220241385576e+01	1.000421348930e+00	1.415945795489e-01	2.048673152227e-01	1.158909486146e+01	1.173068944101e+01	1.193555675623e+01	9.759409280264e-01	1.389222446266e+00	-7.952487336813e-01	3.288513250383e-01	-5.904919405952e-02	3.673910402271e-03	9.645445038789e-01	1.067214229074e+00	-5.513552980061e-01	2.208630221521e-01	-3.917597507166e-02	2.425520211224e-03	0.000000000000e+00	0.000000000000e+00	1.803960964464e-03	0.000000000000e+00	0.000000000000e+00	7.089609128268e-04	0.44786	3.6569	2.7271	5.0953	2.5003	0.10085	1.2197	0.099957	0.17912	2.2359	0.13931	0.52687	7.6238	5.4966	10.3835	2.9375	0.20403	2.4587	0.19906	0.17936	2.2356	1.6392	-0.0089955	-0.0011816
2.000000000000e+02	2.000006527990e+02	1.994896537390e+02	3.913914299549e+02	9.999967360155e-01	1.158910449580e+01	2.698683914695e-01	6.668447547551e-01	3.011149802568e+01	-2.775137837107e+00	-5.989471465217e+01	5.006044957951e-01	4.964387221017e-01	4.170703306322e-01	1.000000000000e+00	1.519159571356e+00	-2.274171652384e-01	-4.338798152130e+01	-6.088798152130e+01	1.220992966937e+01	1.000425039920e+00	1.430945256038e-01	2.078622564993e-01	1.158910449580e+01	1.173219902140e+01	1.194006127790e+01	9.753356643563e-01	1.389784066010e+00	-7.956314965064e-01	3.290051135261e-01	-5.907960492863e-02	3.676107976773e-03	9.648028729608e-01	1.066914815269e+00	-5.512896060956e-01	2.208581951482e-01	-3.917609225564e-02	2.425556442283e-03	0.000000000000e+00	0.000000000000e+00	1.798197227745e-03	0.000000000000e+00	0.000000000000e+00	7.094861543674e-04	0.43078	3.5623	2.671	4.9308	2.5122	0.10011	1.201	0.098371	0.17148	2.224	0.13368	0.52655	7.5964	5.68	10.4759	2.9647	0.20216	2.5104	0.2033	0.17761	2.2626	1.627	-0.011932	-0.00059629
2.050000000000e+02	2.050006368772e+02	2.044896378172e+02	4.011761526081e+02	9.999968932918e-01	1.158911242346e+01	2.728468245187e-01	6.835170121433e-01	2.974917843522e+01	-2.771925728088e+00	-6.025704784629e+01	5.006124234648e-01	5.039911124226e-01	4.216442879039e-01	1.000000000000e+00	1.505591716486e+00	-2.194344421369e-01	-4.373678400548e+01	-6.123678400548e+01	1.221735571210e+01	1.000423373534e+00	1.445951015277e-01	2.108013625848e-01	1.158911242346e+01	1.173370752499e+01	1.194450888758e+01	9.748003955274e-01	1.390240386062e+00	-7.959777894508e-01	3.291779236675e-01	-5.911936267489e-02	3.679231781549e-03	9.650380039866e-01	1.066639683051e+00	-5.512197362458e-01	2.208398369261e-01	-3.917166907343e-02	2.425181759309e-03	0.000000000000e+00	0.000000000000e+00	1.793334213267e-03	0.000000000000e+00	0.000000000000e+00	7.095565024022e-04	0.42024	3.5244	2.7245	4.971	2.5511	0.10046	1.2299	0.10065	0.16473	2.2153	0.12558	0.51113	7.52	5.7159	10.4531	2.9993	0.20537	2.4525	0.1998	0.17042	2.3307	1.5523	-0.01293	-0.00061928
2.100000000000e+02	2.100006217135e+02	2.094896226535e+02	4.109608767450e+02	9.999970394685e-01	1.158886424084e+01	2.760616360658e-01	7.001672252130e-01	2.939958993484e+01	-2.769265281016e+00	-6.060662589500e+01	5.003642408429e-01	5.113662024460e-01	4.258045663801e-01	1.000000000000e+00	1.494166090311e+00	-2.115575798248e-01	-4.407336997596e+01	-6.157336997596e+01	1.222469543362e+01	1.000453284147e+00	1.465909503325e-01	2.131786063785e-01	1.158886424084e+01	1.173545519118e+01	1.194863379755e+01	9.836257380720e-01	1.380429298210e+00	-7.896016067305e-01	3.273254236426e-01	-5.887804056087e-02	3.667581692140e-03	9.616016178681e-01	1.070116913084e+00	-5.533700388540e-01	2.213607434420e-01	-3.921513150010e-02	2.425583700093e-03	0.000000000000e+00	0.000000000000e+00	1.782263341275e-03	0.000000000000e+00	0.000000000000e+00	7.100978377322e-04	0.40585	3.477	2.7268	4.9156	2.5771	0.10035	1.2319	0.10076	0.15749	2.2134	0.12169	0.47554	7.3381	5.653	10.3366	3.0756	0.20088	2.4892	0.20196	0.15462	2.271	1.4757	-0.011777	-0.00079378
2.150000000000e+02	2.150006072550e+02	2.144896081950e+02	4.207456022621e+02	9.999971755659e-01	1.158887103514e+01	2.789808436597e-01	7.168370649300e-01	2.906201788162e+01	-2.767095982415e+00	-6.094421549622e+01	5.003710351379e-01	5.190292062715e-01	4.305483626118e-01	1.000000000000e+00	1.485249995756e+00	-2.037826759797e-01	-4.439842471691e+01	-6.189842471691e+01	1.223195163739e+01	1.000454412532e+00	1.480908486585e-01	2.160089099319e-01	1.158887103514e+01	1.173696188380e+01	1.195297079373e+01	9.831651743501e-01	1.380933301976e+00	-7.898861991204e-01	3.273652772013e-01	-5.887191704838e-02	3.666444682970e-03	9.618215874185e-01	1.069830437250e+00	-5.532892475927e-01	2.213539475379e-01	-3.921585351488e-02	2.425704378166e-03	0.000000000000e+00	0.000000000000e+00	1.776510624124e-03	0.000000000000e+00	0.000000000000e+00	7.103388078480e-04	0.38823	3.386	2.7063	4.8252	2.5797	0.099324	1.2262	0.10023	0.1505	2.2071	0.11737	0.44822	7.1811	5.8641	10.2841	2.9819	0.20364	2.5033	0.20233	0.15031	2.3426	1.3976	-0.0080464	-0.0011676
2.200000000000e+02	2.200005934538e+02	2.194895943938e+02	4.305303290653e+02	9.999973024898e-01	1.158888324007e+01	2.818807616538e-01	7.334760604965e-01	2.873578186535e+01	-2.765383209415e+00	-6.127044517712e+01	5.003832400737e-01	5.262535724977e-01	4.348728108439e-01	1.000000000000e+00	1.476456413496e+00	-1.961058245281e-01	-4.471259929597e+01	-6.221259929597e+01	1.223912718916e+01	1.000497560805e+00	1.495844074872e-01	2.187787799413e-01	1.158888324007e+01	1.173846764756e+01	1.195724642750e+01	9.825505878107e-01	1.381632976184e+00	-7.901787265543e-01	3.273503451042e-01	-5.884895778887e-02	3.663944436555e-03	9.619383275739e-01	1.069667290116e+00	-5.532328990716e-01	2.213344778517e-01	-3.921184223796e-02	2.425426571797e-03	0.000000000000e+00	0.000000000000e+00	1.766757978690e-03	0.000000000000e+00	0.000000000000e+00	7.103451608607e-04	0.38304	3.3983	2.6929	4.7489	2.6535	0.10107	1.2213	0.099774	0.14435	2.205	0.11308	0.46999	7.1577	5.618	9.9792	2.916	0.20264	2.4719	0.20292	0.16118	2.2728	1.3649	-0.0073749	-0.0014419
2.250000000000e+02	2.250005802660e+02	2.244895812060e+02	4.403150570688e+02	9.999974210466e-01	1.158889526035e+01	2.847539373320e-01	7.501107636243e-01	2.842026751869e+01	-2.764102041854e+00	-6.158597896102e+01	5.003952603542e-01	5.335293659964e-01	4.392754286644e-01	1.000000000000e+00	1.467777847555e+00	-1.885236090015e-01	-4.501647480216e+01	-6.251647480216e+01	1.224622457134e+01	1.000544520345e+00	1.510772464429e-01	2.214981272063e-01	1.158889526035e+01	1.173997250680e+01	1.196147063400e+01	9.819544163730e-01	1.382312496816e+00	-7.904476666149e-01	3.273254993171e-01	-5.882448683383e-02	3.661373311078e-03	9.620299364641e-01	1.069528006784e+00	-5.531961395350e-01	2.213249634323e-01	-3.920975853549e-02	2.425269690103e-03	0.000000000000e+00	0.000000000000e+00	1.756696504817e-03	0.000000000000e+00	0.000000000000e+00	7.103957047649e-04	0.37577	3.3855	2.6851	4.6851	2.7002	0.10178	1.2185	0.09949	0.13916	2.2036	0.10872	0.4327	6.9865	5.6497	10.0557	3.0101	0.20471	2.4906	0.20269	0.14375	2.2684	1.306	-0.0083587	-0.0010416
2.300000000000e+02	2.300005676516e+02	2.294895685916e+02	4.500997861944e+02	9.999975319558e-01	1.158890682301e+01	2.876015193425e-01	7.667426581053e-01	2.811485185686e+01	-2.763226140915e+00	-6.189139277355e+01	5.004068230051e-01	5.408550591410e-01	4.437535397986e-01	1.000000000000e+00	1.459207157763e+00	-1.810324521639e-01	-4.531062096619e+01	-6.281062096619e+01	1.225324646020e+01	1.000593107538e+00	1.525696929098e-01	2.241684249439e-01	1.158890682301e+01	1.174147651591e+01	1.196564494086e+01	9.813840123981e-01	1.382959227658e+00	-7.906926194084e-01	3.272961861250e-01	-5.880038348239e-02	3.658898993480e-03	9.620623150315e-01	1.069444626901e+00	-5.531374331702e-01	2.212894327332e-01	-3.920161910942e-02	2.424693500776e-03	0.000000000000e+00	0.000000000000e+00	1.746617122651e-03	0.000000000000e+00	0.000000000000e+00	7.097253428566e-04	0.35623	3.2459	2.7029	4.667	2.6443	0.09861	1.2334	0.10066	0.13471	2.1914	0.10606	0.42297	6.9298	5.6175	9.7119	3.1679	0.20516	2.4681	0.20088	0.13352	2.276	1.2608	-0.0094543	-0.00087579
2.350000000000e+02	2.350005555739e+02	2.344895565139e+02	4.598845163705e+02	9.999976358614e-01	1.158891500189e+01	2.904196206259e-01	7.833870074062e-01	2.781899900443e+01	-2.762743907193e+00	-6.218725961852e+01	5.004150018859e-01	5.482246545718e-01	4.483050339459e-01	1.000000000000e+00	1.450738119837e+00	-1.736294547648e-01	-4.559553126152e+01	-6.309553126152e+01	1.226019496605e+01	1.000623722764e+00	1.540647510421e-01	2.267955925001e-01	1.158891500189e+01	1.174297975293e+01	1.196977534543e+01	9.809305757565e-01	1.383468452071e+00	-7.908970385812e-01	3.272782527609e-01	-5.878172538328e-02	3.656914337163e-03	9.621227728359e-01	1.069322381912e+00	-5.531219450477e-01	2.212987090243e-01	-3.920456662304e-02	2.424939548803e-03	0.000000000000e+00	0.000000000000e+00	1.738511491279e-03	0.000000000000e+00	0.000000000000e+00	7.093102957577e-04	0.34072	3.1495	2.6589	4.5439	2.6293	0.097043	1.215	0.099124	0.12959	2.1884	0.10051	0.40911	6.7959	5.6336	9.5783	3.1078	0.19972	2.5112	0.20484	0.13164	2.2434	1.1389	-0.0098751	-0.00076972
2.400000000000e+02	2.400005439995e+02	2.394895449395e+02	4.696692475314e+02	9.999977333407e-01	1.158892101613e+01	2.932115863350e-01	8.000376981913e-01	2.753219652611e+01	-2.762619333722e+00	-6.247406835182e+01	5.004210161309e-01	5.551388851027e-01	4.524272987678e-01	1.000000000000e+00	1.442717991537e+00	-1.663112096158e-01	-4.587170233960e+01	-6.337170233960e+01	1.226707270123e+01	1.000645132455e+00	1.555611144058e-01	2.293789843604e-01	1.158892101613e+01	1.174448213054e+01	1.197386111490e+01	9.805567019201e-01	1.383892657310e+00	-7.910677336246e-01	3.272571182468e-01	-5.876333981850e-02	3.654962016054e-03	9.621787911924e-01	1.069188294412e+00	-5.531388405811e-01	2.213399351480e-01	-3.921555135295e-02	2.425789634072e-03	0.000000000000e+00	0.000000000000e+00	1.731420534572e-03	0.000000000000e+00	0.000000000000e+00	7.087902488135e-04	0.34137	3.2029	2.7248	4.6103	2.7377	0.10001	1.2478	0.1017	0.12469	2.1837	0.09872	0.39515	6.743	5.6847	9.6622	3.1581	0.19949	2.4983	0.20374	0.12513	2.2754	1.155	-0.010567	-0.0010053
2.450000000000e+02	2.450005328975e+02	2.444895338375e+02	4.794539796168e+02	9.999978249131e-01	1.158892656298e+01	2.959796273642e-01	8.166868552217e-01	2.725401227934e+01	-2.762562781445e+00	-6.275225475322e+01	5.004265629822e-01	5.620981641487e-01	4.566185367845e-01	1.000000000000e+00	1.434791489735e+00	-1.590752482693e-01	-4.613955265440e+01	-6.363955265440e+01	1.227388146322e+01	1.000667548413e+00	1.570572284255e-01	2.319180444434e-01	1.158892656298e+01	1.174598379141e+01	1.197790183585e+01	9.802078779896e-01	1.384299530519e+00	-7.912167191550e-01	3.272197496220e-01	-5.874051218336e-02	3.652632794278e-03	9.621711857831e-01	1.069126061633e+00	-5.531083817544e-01	2.213295123970e-01	-3.921412736175e-02	2.425751807281e-03	0.000000000000e+00	0.000000000000e+00	1.724220954532e-03	0.000000000000e+00	0.000000000000e+00	7.071987050204e-04	0.33402	3.1769	2.6859	4.4995	2.7789	0.10053	1.2321	0.10037	0.1202	2.1799	0.093855	0.39071	6.7088	5.6729	9.4677	3.149	0.19868	2.4987	0.20412	0.12407	2.2704	1.0913	-0.01281	-0.00056792
2.513333333333e+02	2.513338528024e+02	2.508228537424e+02	4.918479748326e+02	9.999979331513e-01	1.158918575878e+01	2.991918011620e-01	8.377903993967e-01	2.691336085524e+01	-2.750716661186e+00	-6.309290861328e+01	5.006857587783e-01	5.707816716040e-01	4.620898704420e-01	1.000000000000e+00	1.424948920890e+00	-1.500235422913e-01	-4.646752140299e+01	-6.396752140299e+01	1.228241012956e+01	1.000677209799e+00	1.585551479702e-01	2.354774216474e-01	1.158918575878e+01	1.174774090675e+01	1.198321832840e+01	9.705506818129e-01	1.394906636456e+00	-7.979511702568e-01	3.291213745354e-01	-5.897931810504e-02	3.663658653666e-03	9.654399987255e-01	1.065690699716e+00	-5.511176105493e-01	2.208667616870e-01	-3.917769381350e-02	2.425618579086e-03	0.000000000000e+00	0.000000000000e+00	1.720685627769e-03	0.000000000000e+00	0.000000000000e+00	7.048294877104e-04	0.32513	3.1251	2.7296	4.5187	2.8081	0.10031	1.2538	0.10205	0.11578	2.177	0.091408	0.38117	6.4986	5.7278	9.495	3.205	0.20673	2.5051	0.20546	0.11893	2.2865	1.0489	-0.012073	-0.00082696
2.576666666667e+02	2.576671733674e+02	2.571561743074e+02	5.042419713402e+02	9.999980335068e-01	1.158895204377e+01	3.028799118983e-01	8.588494390419e-01	2.658506438438e+01	-2.762433897730e+00	-6.342121104169e+01	5.004520437663e-01	5.795444743461e-01	4.671645624478e-01	1.000000000000e+00	1.415598408032e+00	-1.410942542565e-01	-4.678356793490e+01	-6.428356793490e+01	1.229083543755e+01	1.000738250761e+00	1.605448064899e-01	2.384586753975e-01	1.158895204377e+01	1.174949685026e+01	1.198795552565e+01	9.789571771107e-01	1.385407276340e+00	-7.919481871362e-01	3.275724956945e-01	-5.882590132839e-02	3.659714297655e-03	9.622249000737e-01	1.068930210508e+00	-5.530950261431e-01	2.213542283115e-01	-3.922060542794e-02	2.426230820526e-03	0.000000000000e+00	0.000000000000e+00	1.707972634684e-03	0.000000000000e+00	0.000000000000e+00	7.025206205722e-04	0.30417	3.0429	2.6363	4.3111	2.8025	0.098933	1.2164	0.098953	0.10854	2.1673	0.086293	0.37451	6.536	5.5808	9.2258	3.2559	0.20435	2.5039	0.20316	0.11503	2.2288	1.0468	-0.01384	-0.0011472
